StudentQual,MotherQual,FatherQual,EduSpecNeed,TuitUTD,Scholarship,EnrollAge,UnemploymentRate,InflationRate,GDP,Target,SecondSemCredits
2,3,3,0,1,0,34,12.4,0.5,1.79,1,12
2,4,2,0,1,0,19,11.1,0.6,2.02,1,1.25
2,3,3,0,1,0,18,10.8,1.4,1.74,0,12.71428571
2,3,2,0,1,1,20,11.1,0.6,2.02,1,14.1625
2,5,5,0,1,0,19,15.5,2.8,-4.06,1,12.82375
2,4,2,0,1,0,22,12.7,3.7,-1.7,0,11.25
2,4,2,0,1,1,23,10.8,1.4,1.74,1,14.16666667
2,3,2,0,1,1,34,12.7,3.7,-1.7,1,13.84285714
2,4,2,0,0,0,18,9.4,-0.8,-3.12,0,
2,3,4,1,1,0,21,16.2,0.3,-0.92,-1,
2,3,2,0,1,0,22,10.8,1.4,1.74,-1,13.83333333
1,4,3,0,1,0,28,11.1,0.6,2.02,-1,
2,4,0,0,1,0,23,7.6,2.6,0.32,-1,
2,2,1,0,1,0,20,7.6,2.6,0.32,-1,1
2,3,5,0,1,0,18,13.9,-0.3,0.79,-1,13.25
1,4,1,0,0,0,28,9.4,-0.8,-3.12,-1,
3,3,2,0,1,0,21,12.4,0.5,1.79,-1,12.14285714
2,4,2,0,0,0,25,13.9,-0.3,0.79,-1,14.5
3,3,3,1,0,0,19,12.4,0.5,1.79,-1,13.5
2,3,3,0,1,1,18,12.4,0.5,1.79,1,15.5555556
4,3,1,0,1,0,29,10.8,1.4,1.74,-1,
1,4,1,0,1,1,29,12.4,0.5,1.79,-1,
2,4,2,0,1,0,20,16.2,0.3,-0.92,1,12.8
2,4,3,0,1,0,18,9.4,-0.8,-3.12,1,
2,3,3,0,1,0,20,8.9,1.4,3.51,1,12.5
2,2,NA,0,1,0,33,9.4,-0.8,-3.12,-1,13
2,4,2,0,1,0,30,16.2,0.3,-0.92,1,11.58333333
2,3,3,0,1,1,21,16.2,0.3,-0.92,0,11.58333333
2,3,2,0,1,0,18,8.9,1.4,3.51,1,14.5
2,4,1,0,1,1,19,15.5,2.8,-4.06,1,12.23333333
2,4,2,0,1,1,21,15.5,2.8,-4.06,-1,11
2,4,2,0,1,1,25,15.5,2.8,-4.06,-1,
2,4,2,0,1,0,19,9.4,-0.8,-3.12,1,11.6
3,4,3,0,1,0,23,16.2,0.3,-0.92,-1,12.14285714
2,4,1,0,1,1,19,12.4,0.5,1.79,1,13.2
2,5,5,0,1,0,19,9.4,-0.8,-3.12,1,
2,4,0,0,0,0,31,16.2,0.3,-0.92,-1,
2,4,0,0,0,0,32,16.2,0.3,-0.92,-1,11.42857143
2,5,1,0,1,1,19,10.8,1.4,1.74,1,12.6
NA,2,NA,0,1,0,34,7.6,2.6,0.32,1,12.33333333
2,4,2,0,1,0,21,7.6,2.6,0.32,1,13
2,4,0,0,1,1,53,9.4,-0.8,-3.12,1,11
2,4,2,0,1,1,19,13.9,-0.3,0.79,1,15.35
2,4,1,0,1,1,20,10.8,1.4,1.74,1,11.25
2,3,2,0,1,0,18,10.8,1.4,1.74,1,14.66666667
2,4,1,0,0,0,32,16.2,0.3,-0.92,-1,
2,4,0,0,1,1,21,12.7,3.7,-1.7,1,14.42857143
4,4,2,0,0,0,26,9.4,-0.8,-3.12,-1,
3,3,3,0,1,0,26,15.5,2.8,-4.06,1,12.46153846
3,3,0,0,0,0,21,15.5,2.8,-4.06,-1,13
2,4,0,0,1,0,18,7.6,2.6,0.32,1,13
3,4,0,0,1,1,21,15.5,2.8,-4.06,1,12.54545455
2,4,2,0,1,0,21,7.6,2.6,0.32,0,11
2,4,2,0,1,1,19,13.9,-0.3,0.79,1,14
2,4,2,0,1,0,19,10.8,1.4,1.74,-1,14
2,4,1,0,1,1,19,10.8,1.4,1.74,1,11.2
4,4,1,0,1,0,27,9.4,-0.8,-3.12,1,12.8875
2,4,3,0,1,1,18,7.6,2.6,0.32,1,12.95
2,4,2,0,1,0,20,12.7,3.7,-1.7,-1,
2,3,3,0,1,1,19,12.4,0.5,1.79,1,12.55
2,3,3,0,1,0,20,16.2,0.3,-0.92,-1,
2,4,1,0,1,1,19,12.7,3.7,-1.7,1,11
2,4,3,0,1,0,20,9.4,-0.8,-3.12,0,1
2,4,2,0,1,0,20,15.5,2.8,-4.06,-1,
2,4,0,0,1,0,18,7.6,2.6,0.32,1,13.33333333
2,4,3,0,1,0,20,10.8,1.4,1.74,1,13.4
2,4,0,0,0,0,38,12.7,3.7,-1.7,-1,11
2,4,0,0,1,0,42,8.9,1.4,3.51,1,12
2,4,0,0,1,0,32,13.9,-0.3,0.79,-1,
2,4,2,0,1,0,22,12.4,0.5,1.79,1,13.66666667
2,2,NA,0,1,0,28,7.6,2.6,0.32,-1,
1,4,0,0,1,0,37,9.4,-0.8,-3.12,-1,
3,4,1,0,1,0,43,15.5,2.8,-4.06,1,15
2,4,3,0,1,1,41,13.9,-0.3,0.79,1,12.33333333
1,4,0,0,1,1,29,10.8,1.4,1.74,1,1.4
2,4,0,0,1,1,35,10.8,1.4,1.74,1,11.5
2,3,5,0,1,0,18,9.4,-0.8,-3.12,-1,12.25
1,4,0,0,0,1,39,16.2,0.3,-0.92,-1,1.5
2,4,0,0,1,0,37,12.7,3.7,-1.7,0,11.33333333
2,4,0,0,1,1,26,7.6,2.6,0.32,1,13.7
4,4,2,0,1,0,32,10.8,1.4,1.74,-1,
2,4,0,0,1,0,37,13.9,-0.3,0.79,0,12.16666667
2,4,2,0,1,0,28,8.9,1.4,3.51,0,
2,4,0,0,1,0,19,7.6,2.6,0.32,-1,
2,4,1,0,1,0,18,7.6,2.6,0.32,0,12.5
2,4,1,0,1,1,19,12.4,0.5,1.79,1,13.28571429
4,4,0,0,1,0,32,13.9,-0.3,0.79,1,15.11111111
2,4,0,0,1,0,31,7.6,2.6,0.32,-1,11.5
2,5,3,0,1,0,34,10.8,1.4,1.74,0,11.7571429
2,3,3,0,1,0,20,8.9,1.4,3.51,1,14.33333333
1,4,1,0,1,0,28,13.9,-0.3,0.79,-1,1
3,4,0,0,1,0,31,9.4,-0.8,-3.12,0,13.42857143
2,4,1,0,1,0,18,7.6,2.6,0.32,0,12.25
1,4,0,0,0,0,31,9.4,-0.8,-3.12,-1,11
2,4,2,0,1,0,19,12.4,0.5,1.79,1,12.4
2,4,2,0,1,1,19,16.2,0.3,-0.92,1,12.28571429
1,4,0,0,1,0,31,9.4,-0.8,-3.12,0,
4,3,2,0,1,0,34,15.5,2.8,-4.06,-1,
2,4,0,0,1,1,18,12.4,0.5,1.79,1,16.75
2,4,0,0,1,0,18,11.1,0.6,2.02,1,12.66666667
2,5,2,0,1,0,19,16.2,0.3,-0.92,1,12.83333333
2,5,7,0,0,1,22,7.6,2.6,0.32,-1,
2,2,NA,0,1,0,32,7.6,2.6,0.32,1,11.5
2,4,5,0,1,0,61,15.5,2.8,-4.06,-1,
2,4,0,0,1,0,30,7.6,2.6,0.32,1,11.6
2,4,0,0,0,0,45,12.4,0.5,1.79,-1,
3,3,2,0,1,0,20,12.4,0.5,1.79,1,12.66666667
2,4,3,0,1,0,19,9.4,-0.8,-3.12,-1,
2,5,3,0,1,0,26,7.6,2.6,0.32,-1,12
2,3,3,0,1,0,19,7.6,2.6,0.32,-1,11
2,4,0,0,1,1,19,16.2,0.3,-0.92,1,11.66666667
2,4,3,0,1,0,19,12.4,0.5,1.79,1,13
2,3,2,0,1,1,19,16.2,0.3,-0.92,1,12.66666667
2,2,1,0,0,0,19,7.6,2.6,0.32,-1,
2,2,NA,0,0,0,28,7.6,2.6,0.32,-1,11.5
2,4,0,0,1,0,24,9.4,-0.8,-3.12,1,13.64285714
2,5,3,0,1,0,18,7.6,2.6,0.32,1,13.2
2,4,1,0,1,0,18,7.6,2.6,0.32,0,12.5
2,3,5,0,1,1,18,12.4,0.5,1.79,1,1.2
3,6,3,0,1,0,21,8.9,1.4,3.51,1,12.4
2,4,0,0,0,0,28,12.4,0.5,1.79,-1,
1,4,2,0,1,0,58,13.9,-0.3,0.79,-1,
2,2,NA,0,0,0,49,7.6,2.6,0.32,-1,
2,3,1,0,1,0,24,15.5,2.8,-4.06,0,1.5
2,2,NA,0,1,0,25,7.6,2.6,0.32,1,14.75
2,4,1,0,1,0,33,7.6,2.6,0.32,-1,
1,4,0,0,0,0,33,9.4,-0.8,-3.12,-1,
2,4,0,0,1,0,40,13.9,-0.3,0.79,1,15.5
2,4,2,0,1,0,48,16.2,0.3,-0.92,1,11.125
2,3,2,0,0,0,18,8.9,1.4,3.51,0,1.33333333
1,4,1,0,1,0,24,7.6,2.6,0.32,1,12.66666667
2,4,2,0,1,1,23,10.8,1.4,1.74,1,13.25
1,4,0,0,0,0,39,10.8,1.4,1.74,-1,14.66666667
2,3,1,0,1,0,21,15.5,2.8,-4.06,1,12.25
NA,2,0,0,1,0,34,7.6,2.6,0.32,-1,1.5
2,4,2,0,1,1,41,8.9,1.4,3.51,0,11.4
2,3,1,0,1,0,18,12.7,3.7,-1.7,1,12.5
2,4,1,0,1,0,34,13.9,-0.3,0.79,0,1.83333333
2,3,3,0,1,0,19,7.6,2.6,0.32,-1,16
2,4,2,0,1,0,19,12.7,3.7,-1.7,1,13.71428571
5,3,3,0,1,0,28,16.2,0.3,-0.92,1,15.8
2,3,3,0,1,0,18,7.6,2.6,0.32,-1,
2,5,5,0,1,0,19,11.1,0.6,2.02,-1,1
2,4,1,0,0,0,19,12.4,0.5,1.79,-1,13.5
2,3,5,0,1,0,18,16.2,0.3,-0.92,1,16.32727273
2,5,5,0,1,0,18,12.4,0.5,1.79,1,14.8
2,3,5,0,1,0,18,11.1,0.6,2.02,-1,11
3,5,2,0,1,0,19,12.4,0.5,1.79,1,13.5
4,4,0,0,1,0,31,12.7,3.7,-1.7,1,14.6
2,4,0,0,1,1,33,12.7,3.7,-1.7,1,14.33333333
2,5,3,0,1,1,20,12.4,0.5,1.79,0,13.55
3,4,3,0,1,0,22,12.4,0.5,1.79,0,11.5
2,3,2,0,1,0,19,11.1,0.6,2.02,1,13.4
2,2,NA,0,1,0,18,7.6,2.6,0.32,-1,13
2,4,3,1,1,0,18,15.5,2.8,-4.06,-1,
2,4,1,0,0,0,18,8.9,1.4,3.51,-1,
2,5,6,0,1,0,18,11.1,0.6,2.02,1,
2,4,2,0,1,1,19,12.4,0.5,1.79,1,11
2,3,5,0,1,0,18,11.1,0.6,2.02,-1,17.42857143
2,5,2,0,1,0,18,12.7,3.7,-1.7,1,12
2,4,0,0,1,1,18,12.7,3.7,-1.7,1,15.22857143
3,4,0,0,1,0,21,8.9,1.4,3.51,1,13.22222222
2,4,0,0,1,1,18,12.7,3.7,-1.7,1,14.42857143
2,3,1,0,1,0,18,11.1,0.6,2.02,1,13.71428571
2,4,2,0,1,0,18,15.5,2.8,-4.06,1,13.19333333
2,4,3,0,1,0,20,16.2,0.3,-0.92,1,12.4125
2,3,1,0,1,1,18,12.7,3.7,-1.7,1,12
2,4,3,0,1,0,18,11.1,0.6,2.02,-1,
2,4,1,0,1,1,20,8.9,1.4,3.51,1,11.6
2,4,2,0,1,0,20,12.4,0.5,1.79,1,12.33333333
2,4,3,0,1,1,19,11.1,0.6,2.02,-1,
2,5,3,0,1,1,19,11.1,0.6,2.02,1,12.99991
2,4,0,1,0,1,18,12.7,3.7,-1.7,-1,
2,3,3,0,1,1,19,15.5,2.8,-4.06,1,12.28571429
2,3,1,0,1,1,20,9.4,-0.8,-3.12,1,12.98125
3,4,3,0,1,0,21,11.1,0.6,2.02,1,11.2
2,0,5,0,1,0,21,10.8,1.4,1.74,1,11.68
2,4,1,0,1,0,20,11.1,0.6,2.02,1,13.5
2,4,1,0,1,0,19,8.9,1.4,3.51,1,12.85714286
2,3,2,0,0,0,21,7.6,2.6,0.32,-1,1.5
2,1,2,0,1,0,18,7.6,2.6,0.32,1,11.8
2,4,0,0,1,1,19,8.9,1.4,3.51,1,12.2
2,4,2,0,1,0,18,13.9,-0.3,0.79,1,14.875
2,3,3,0,1,1,19,12.7,3.7,-1.7,1,13.31428571
2,3,2,0,1,1,18,13.9,-0.3,0.79,1,1.5
2,4,0,0,1,1,18,15.5,2.8,-4.06,0,1.75
2,4,0,0,1,0,18,13.9,-0.3,0.79,1,14.14285714
2,3,0,0,1,1,18,10.8,1.4,1.74,1,15.57142857
2,4,2,0,1,0,18,12.4,0.5,1.79,-1,
2,3,1,0,1,1,18,11.1,0.6,2.02,0,14
2,3,1,0,1,0,18,11.1,0.6,2.02,-1,
2,3,5,0,1,0,18,10.8,1.4,1.74,1,13.16666667
2,3,1,0,1,1,20,13.9,-0.3,0.79,1,12.83333333
2,5,3,0,1,0,18,15.5,2.8,-4.06,0,1.6
2,3,2,0,1,0,18,16.2,0.3,-0.92,1,1.4
2,4,0,0,1,1,20,10.8,1.4,1.74,1,12.79142857
2,4,0,0,1,0,40,9.4,-0.8,-3.12,1,11.2
2,4,1,0,1,1,18,15.5,2.8,-4.06,1,12.43142857
2,4,2,0,1,0,19,13.9,-0.3,0.79,1,12.2
3,3,2,0,1,0,24,12.4,0.5,1.79,-1,
2,5,1,0,1,0,19,10.8,1.4,1.74,-1,13.16666667
2,5,3,0,1,0,19,10.8,1.4,1.74,1,14.1
2,3,2,0,1,1,20,11.1,0.6,2.02,1,12.94285714
2,4,1,0,1,0,18,12.4,0.5,1.79,1,16.875
2,3,1,0,1,1,18,13.9,-0.3,0.79,1,
2,4,0,0,1,0,19,13.9,-0.3,0.79,1,15.1
2,5,5,0,1,0,18,13.9,-0.3,0.79,-1,15.2
3,5,5,0,1,0,19,12.4,0.5,1.79,1,13
2,4,0,0,1,1,19,13.9,-0.3,0.79,1,15.8625
2,4,2,0,1,1,19,12.4,0.5,1.79,1,14.67142857
2,3,0,0,1,1,19,11.1,0.6,2.02,-1,12.24285714
2,3,1,0,1,0,19,7.6,2.6,0.32,1,14.56666667
1,3,2,0,0,0,25,9.4,-0.8,-3.12,-1,11.25
2,4,2,0,1,0,20,12.7,3.7,-1.7,1,12.68571429
3,3,2,0,0,0,23,8.9,1.4,3.51,-1,13.25
2,4,2,0,1,0,20,15.5,2.8,-4.06,-1,
2,4,1,0,1,0,27,11.1,0.6,2.02,1,11.16666667
2,4,3,0,1,0,18,9.4,-0.8,-3.12,1,14.445
2,4,3,0,1,0,18,9.4,-0.8,-3.12,0,11.75
3,4,3,0,0,0,23,13.9,-0.3,0.79,-1,14.625
2,4,0,0,1,1,19,7.6,2.6,0.32,1,13.41666667
2,4,1,0,1,0,18,15.5,2.8,-4.06,1,11.4
2,3,2,0,1,0,20,13.9,-0.3,0.79,1,14.8125
2,4,2,0,1,0,18,12.4,0.5,1.79,1,12.8
2,3,3,0,1,1,19,9.4,-0.8,-3.12,1,14.75
3,4,2,0,1,1,19,12.4,0.5,1.79,1,14.33333333
2,4,0,0,1,0,19,9.4,-0.8,-3.12,0,12.5
2,5,5,0,1,0,18,7.6,2.6,0.32,1,14.85714286
2,4,0,0,1,0,18,9.4,-0.8,-3.12,1,13
2,4,2,0,1,0,18,11.1,0.6,2.02,1,12
2,4,1,0,0,0,28,15.5,2.8,-4.06,-1,12
2,4,0,0,1,0,19,7.6,2.6,0.32,-1,14
2,5,3,0,1,0,20,13.9,-0.3,0.79,-1,
2,3,0,0,1,1,19,12.4,0.5,1.79,1,13.61428571
2,3,2,1,1,1,20,11.1,0.6,2.02,1,12.66666667
2,4,2,0,1,1,19,12.4,0.5,1.79,1,11
2,7,3,0,1,0,21,8.9,1.4,3.51,0,12.6
2,3,2,0,1,1,19,11.1,0.6,2.02,1,14.85714286
2,4,3,0,1,1,18,13.9,-0.3,0.79,1,12.625
2,5,3,0,1,0,19,15.5,2.8,-4.06,-1,
2,2,1,0,1,1,19,8.9,1.4,3.51,1,13.66666667
2,4,2,0,1,0,20,16.2,0.3,-0.92,1,13.16666667
2,3,3,0,1,0,18,13.9,-0.3,0.79,0,13.33333333
2,4,2,0,1,0,18,15.5,2.8,-4.06,0,
2,3,3,0,1,0,18,7.6,2.6,0.32,1,12
2,4,2,0,1,0,18,8.9,1.4,3.51,-1,
2,4,1,0,1,0,18,7.6,2.6,0.32,1,11.66666667
2,4,2,0,1,0,20,15.5,2.8,-4.06,-1,11.57142857
2,4,3,0,1,1,19,12.4,0.5,1.79,1,12.55
2,4,0,0,0,0,21,15.5,2.8,-4.06,-1,1.66666667
4,2,5,0,0,0,20,10.8,1.4,1.74,-1,
2,4,1,0,1,0,18,9.4,-0.8,-3.12,1,11.25
2,3,6,0,1,1,20,10.8,1.4,1.74,1,12.83333333
2,4,0,0,1,1,19,9.4,-0.8,-3.12,1,14.7125
NA,4,2,0,1,0,22,9.4,-0.8,-3.12,-1,13.2
2,4,2,0,0,0,22,9.4,-0.8,-3.12,-1,
2,4,1,0,1,0,18,10.8,1.4,1.74,0,1.25
2,5,2,0,1,0,21,7.6,2.6,0.32,0,1.57142857
2,4,2,0,1,0,19,7.6,2.6,0.32,1,11.6
2,4,1,0,1,0,19,10.8,1.4,1.74,-1,
2,2,NA,0,1,1,20,9.4,-0.8,-3.12,-1,14.9142857
2,4,2,0,1,1,18,15.5,2.8,-4.06,1,12.44555556
3,4,0,0,0,0,22,8.9,1.4,3.51,-1,1.6
2,4,0,0,1,0,20,7.6,2.6,0.32,1,12.66666667
3,4,1,0,1,0,19,12.4,0.5,1.79,1,12.66666667
2,3,2,0,1,1,19,12.4,0.5,1.79,1,13.32857143
2,4,2,0,1,1,20,11.1,0.6,2.02,0,12.5
2,4,1,0,1,0,25,15.5,2.8,-4.06,0,11.33333333
2,4,2,0,1,1,19,15.5,2.8,-4.06,1,14.5142857
2,4,0,0,1,0,19,9.4,-0.8,-3.12,1,13.11625
2,5,1,0,0,0,19,10.8,1.4,1.74,-1,
2,4,2,0,1,0,20,13.9,-0.3,0.79,1,13.57142857
2,4,0,0,1,0,25,12.4,0.5,1.79,0,11.7
2,4,1,0,1,1,20,7.6,2.6,0.32,1,12.33333333
2,4,2,0,1,0,24,9.4,-0.8,-3.12,0,16.4
2,3,3,0,1,0,20,7.6,2.6,0.32,1,13.2
2,3,2,0,1,0,21,15.5,2.8,-4.06,1,13.49375
3,4,1,0,1,1,19,15.5,2.8,-4.06,1,13
2,4,0,0,1,1,19,16.2,0.3,-0.92,1,13.5
2,4,1,0,1,1,21,9.4,-0.8,-3.12,1,13
4,5,0,0,1,0,28,15.5,2.8,-4.06,1,16.58222222
2,4,1,0,0,1,19,10.8,1.4,1.74,1,11
2,4,0,0,1,1,18,12.4,0.5,1.79,1,13.6
2,4,1,0,1,1,18,12.7,3.7,-1.7,1,12.11428571
2,4,0,0,1,1,18,9.4,-0.8,-3.12,1,13.5875
2,3,5,0,1,0,22,12.7,3.7,-1.7,1,13.28571429
2,4,0,0,1,0,19,12.4,0.5,1.79,0,1.66666667
2,4,3,0,1,1,18,13.9,-0.3,0.79,1,15.1625
2,4,0,0,0,0,20,15.5,2.8,-4.06,-1,
3,4,0,0,0,0,26,12.4,0.5,1.79,-1,11
2,4,1,0,1,1,18,10.8,1.4,1.74,1,13.625
2,3,1,0,1,1,21,10.8,1.4,1.74,-1,11.66666667
2,4,0,0,1,0,18,10.8,1.4,1.74,1,13.29714286
2,4,2,0,1,0,20,15.5,2.8,-4.06,1,14.25
2,4,2,0,1,0,18,15.5,2.8,-4.06,1,12.83333333
2,4,1,0,1,1,19,12.7,3.7,-1.7,0,11
2,3,3,0,1,0,20,7.6,2.6,0.32,-1,13.75
2,4,2,0,1,1,18,12.7,3.7,-1.7,1,12.57142857
2,4,0,0,1,1,20,10.8,1.4,1.74,0,12.625
2,4,1,0,1,0,22,7.6,2.6,0.32,1,12.2
2,4,1,0,1,0,18,7.6,2.6,0.32,0,
2,4,1,0,1,0,21,8.9,1.4,3.51,1,11.4
2,3,3,0,1,0,18,13.9,-0.3,0.79,0,12.16666667
2,4,2,0,1,0,18,12.7,3.7,-1.7,1,13.48571429
2,2,2,1,1,1,18,8.9,1.4,3.51,1,11.28571429
2,4,0,0,1,0,19,15.5,2.8,-4.06,-1,
2,3,2,0,1,0,19,10.8,1.4,1.74,0,14.42857143
2,4,3,0,1,0,19,16.2,0.3,-0.92,0,13.76
2,3,0,0,1,0,19,10.8,1.4,1.74,1,13.25857143
2,3,5,0,1,0,19,8.9,1.4,3.51,0,12
2,4,0,0,0,0,19,10.8,1.4,1.74,-1,1
2,4,0,0,1,1,21,8.9,1.4,3.51,1,12.5
2,3,0,0,1,1,20,15.5,2.8,-4.06,1,11.83333333
2,4,2,0,1,1,20,11.1,0.6,2.02,1,13.28571429
1,4,0,0,1,0,41,7.6,2.6,0.32,1,11.8
3,4,0,0,1,0,32,12.4,0.5,1.79,0,12.6375
2,4,3,0,1,0,18,10.8,1.4,1.74,1,14.65285714
2,4,0,0,1,1,35,15.5,2.8,-4.06,1,11.33333333
2,4,0,0,0,0,32,16.2,0.3,-0.92,-1,
3,4,0,0,1,0,37,12.4,0.5,1.79,1,14.75
4,5,0,0,1,0,30,12.7,3.7,-1.7,-1,11.14285714
2,4,2,0,1,0,23,7.6,2.6,0.32,1,13
2,5,3,0,1,1,20,15.5,2.8,-4.06,-1,13.85714286
2,4,0,0,1,0,21,9.4,-0.8,-3.12,1,11.75
2,4,2,0,1,0,19,12.4,0.5,1.79,1,13.2
2,3,2,0,1,1,18,10.8,1.4,1.74,1,15.7
2,2,NA,0,1,0,18,10.8,1.4,1.74,-1,12
2,3,3,0,1,0,24,12.4,0.5,1.79,0,12.66666667
2,3,0,0,1,0,22,12.7,3.7,-1.7,1,12.6
2,4,3,0,1,0,18,16.2,0.3,-0.92,-1,11.25
2,4,0,0,1,0,18,9.4,-0.8,-3.12,1,12.16666667
2,5,3,0,1,0,21,16.2,0.3,-0.92,1,14.2
2,4,0,0,1,0,38,16.2,0.3,-0.92,-1,1
2,4,0,0,1,1,19,12.7,3.7,-1.7,1,12.5125
2,4,0,0,1,0,36,16.2,0.3,-0.92,-1,12.33333333
2,3,3,0,1,0,18,12.7,3.7,-1.7,1,1.5
2,4,2,0,1,0,19,12.4,0.5,1.79,1,11.9
3,4,1,0,0,0,21,8.9,1.4,3.51,-1,13.2
2,4,1,0,1,0,19,11.1,0.6,2.02,0,11.93333333
2,4,2,0,1,1,18,16.2,0.3,-0.92,1,12.28571429
4,4,2,0,1,0,45,13.9,-0.3,0.79,0,12.96818182
2,4,0,0,1,0,20,7.6,2.6,0.32,-1,11
2,4,3,0,1,0,18,13.9,-0.3,0.79,1,11.5
2,3,2,0,1,1,18,11.1,0.6,2.02,1,13.14285714
4,2,NA,0,1,0,25,10.8,1.4,1.74,-1,
2,3,3,0,1,0,19,10.8,1.4,1.74,1,12.4142857
2,4,2,0,1,1,18,13.9,-0.3,0.79,1,
3,3,3,0,1,0,39,13.9,-0.3,0.79,1,14.58333333
2,4,0,0,1,0,29,15.5,2.8,-4.06,1,15.3769231
2,4,2,0,1,0,18,13.9,-0.3,0.79,0,12.71428571
4,4,5,0,0,0,23,10.8,1.4,1.74,-1,
2,3,0,0,1,0,21,12.7,3.7,-1.7,-1,1.33333333
2,3,2,0,0,0,18,10.8,1.4,1.74,1,15.16666667
3,3,2,0,1,0,23,12.4,0.5,1.79,1,16.375
2,3,2,0,1,0,18,11.1,0.6,2.02,1,14.71428571
1,4,0,0,1,0,32,9.4,-0.8,-3.12,1,12.16666667
2,4,0,0,0,0,29,10.8,1.4,1.74,-1,14.8
2,3,1,0,1,1,20,8.9,1.4,3.51,1,11.75
2,2,NA,0,0,0,28,9.4,-0.8,-3.12,-1,
4,4,1,0,1,0,27,10.8,1.4,1.74,1,13.625
2,4,NA,0,1,0,22,7.6,2.6,0.32,1,12.33333333
1,4,0,0,1,0,37,16.2,0.3,-0.92,0,12.9
4,4,1,0,0,0,28,12.7,3.7,-1.7,-1,
2,4,0,0,0,0,43,8.9,1.4,3.51,-1,1.5
2,4,0,0,0,0,32,10.8,1.4,1.74,-1,
2,3,3,0,1,1,20,15.5,2.8,-4.06,0,11.5
1,4,3,0,1,1,35,9.4,-0.8,-3.12,1,13.63
2,4,0,0,1,0,21,7.6,2.6,0.32,1,11.5
2,4,2,0,1,1,18,12.4,0.5,1.79,0,12.22857143
2,5,1,0,1,1,18,16.2,0.3,-0.92,1,16.37777778
2,4,2,0,1,0,18,16.2,0.3,-0.92,1,12
3,4,0,0,1,0,22,12.4,0.5,1.79,1,13.28571429
2,3,3,0,1,0,19,10.8,1.4,1.74,1,12.76428571
2,4,1,0,1,1,18,13.9,-0.3,0.79,1,12.16666667
2,NA,3,0,1,0,19,12.4,0.5,1.79,-1,
2,4,3,0,1,1,18,11.1,0.6,2.02,1,15.68333333
1,4,4,0,0,0,31,16.2,0.3,-0.92,-1,
1,3,2,0,1,1,33,9.4,-0.8,-3.12,1,12.5
2,4,1,0,1,1,19,9.4,-0.8,-3.12,1,13.57625
2,4,1,0,1,1,18,12.7,3.7,-1.7,1,15.83333333
2,2,2,0,1,0,23,7.6,2.6,0.32,1,11.6
2,4,1,0,1,0,20,9.4,-0.8,-3.12,1,12
2,4,1,0,1,0,18,9.4,-0.8,-3.12,1,13.76375
3,3,3,0,1,0,21,8.9,1.4,3.51,0,12.2
2,4,1,0,1,1,22,12.7,3.7,-1.7,1,12.2
2,3,2,0,1,0,20,9.4,-0.8,-3.12,1,11.66666667
4,4,1,0,1,0,23,7.6,2.6,0.32,1,14.35714286
2,5,3,0,1,0,19,16.2,0.3,-0.92,1,12.66666667
2,3,0,0,1,0,19,10.8,1.4,1.74,1,13.92571429
2,4,1,0,1,0,26,10.8,1.4,1.74,-1,11
2,3,0,0,1,0,18,16.2,0.3,-0.92,1,13.74444444
2,3,0,0,1,0,18,9.4,-0.8,-3.12,-1,
3,4,0,0,1,0,20,16.2,0.3,-0.92,1,13.2
2,5,3,0,1,0,19,15.5,2.8,-4.06,-1,
2,4,0,0,0,0,32,10.8,1.4,1.74,-1,11
2,4,2,0,0,0,31,9.4,-0.8,-3.12,-1,11.66666667
1,3,2,0,1,0,25,13.9,-0.3,0.79,0,1
3,4,5,0,1,0,21,16.2,0.3,-0.92,1,13
2,4,0,0,0,0,31,12.7,3.7,-1.7,-1,1
2,4,0,0,1,0,34,16.2,0.3,-0.92,-1,13
2,4,2,0,1,1,18,11.1,0.6,2.02,1,12.83333333
2,4,2,0,1,0,19,12.4,0.5,1.79,-1,
3,4,0,0,1,0,21,8.9,1.4,3.51,0,11
2,4,0,0,0,0,18,9.4,-0.8,-3.12,-1,11.8
2,4,4,0,1,0,20,11.1,0.6,2.02,1,16
2,4,0,0,1,0,20,15.5,2.8,-4.06,1,12.85714286
2,4,1,1,1,1,18,11.1,0.6,2.02,1,12.33333333
2,4,1,0,1,0,19,7.6,2.6,0.32,1,11.33333333
2,4,2,0,1,0,19,12.7,3.7,-1.7,0,14.75
2,5,3,0,1,1,30,11.1,0.6,2.02,-1,1
2,4,1,0,1,0,19,11.1,0.6,2.02,1,12.85714286
2,4,0,0,1,0,19,12.7,3.7,-1.7,1,13.8
2,3,0,0,1,1,19,12.7,3.7,-1.7,1,13.6
2,4,1,0,1,0,19,12.4,0.5,1.79,1,15.875
2,3,3,0,1,0,20,7.6,2.6,0.32,1,11.5
2,4,0,0,1,0,25,13.9,-0.3,0.79,-1,14
2,4,2,0,1,0,19,12.4,0.5,1.79,-1,
2,4,2,0,1,1,34,9.4,-0.8,-3.12,1,16.2
2,4,0,0,1,1,18,12.7,3.7,-1.7,1,11.78571429
2,3,3,0,1,1,18,9.4,-0.8,-3.12,1,13.42375
2,4,1,0,1,0,20,11.1,0.6,2.02,1,14.16666667
2,4,0,0,1,1,20,10.8,1.4,1.74,1,12.46428571
2,4,1,0,1,0,23,8.9,1.4,3.51,0,12.6
